warn: The `get_runtime_isa` function is deprecated. Please migrate away from using this function.
warn: The se.py script is deprecated. It will be removed in future releases of  gem5.
warn: The `get_runtime_isa` function is deprecated. Please migrate away from using this function.
Global frequency set at 1000000000000 ticks per second
src/mem/dram_interface.cc:690: warn: DRAM device capacity (8192 Mbytes) does not match the address range assigned (16384 Mbytes)
src/base/statistics.hh:279: warn: One of the stats is a legacy stat. Legacy stat is a stat that does not belong to any statistics::Group. Legacy stat is deprecated.
src/base/remote_gdb.cc:418: warn: Sockets disabled, not accepting gdb connections
src/sim/process.cc:396: warn: Checkpoints for pipes, device drivers and sockets do not work.
gem5 Simulator System.  https://www.gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 version 23.0.0.1
gem5 compiled Apr  6 2026 01:50:35
gem5 started Apr  7 2026 11:26:33
gem5 executing on b49ce2a326be, pid 94244
command line: /opt/gem5/build/X86/gem5.opt --outdir=/workspace/results_l3/4MB/policy0Config3/bwaves /workspace/configs/run_spec_l3.py --rp-type=DSBRP --l3-size=4MB --l3-assoc=16 --cpu-type=DerivO3CPU --cmd=./speed_bwaves_base.gem5-x86 --options=bwaves_1 --mem-size=16GB --maxinst=250000000 --caches --l2cache --l1d_size=32kB --l1i_size=32kB --l1d_assoc=8 --l1i_assoc=8 --l2_size=256kB --l2_assoc=8 --checkpoint-restore=1 --checkpoint-dir=/workspace/checkpoints/bwaves/m5out --restore-with-cpu=AtomicSimpleCPU --standard-switch=1 --warmup-insts=50000000 --input=bwaves_1.in --dsb-enable-bypass=true --dsb-enable-aging=false --dsb-bypass-counter=3 --dsb-virtual-bypass-counter=3 --dsb-random-promotion=0 --dsb-minimum-bypass-counter=12

info: Standard input is not a terminal, disabling listeners.
Replacement policy: DSBRP
L1I size: 32kB, assoc: 8
L1D size: 32kB, assoc: 8
L2 size: 256kB, assoc: 8
L3 size: 4MB, L3 assoc: 16
Switch at instruction count:1
src/sim/simulate.cc:194: info: Entering event queue @ 26022662981500.  Starting simulation...
src/sim/simulate.cc:194: info: Entering event queue @ 26022662983500.  Starting simulation...
src/sim/power_state.cc:105: warn: PowerState: Already in the requested power state, request ignored
Switched CPUS @ tick 26022662983500
switching cpus
Switch at instruction count:50000000
src/sim/simulate.cc:194: info: Entering event queue @ 26022662984000.  Starting simulation...
[DSB @ 100000 calls] bc=12 isBypassOn=false| real=197 virt=12420 notrack=87382 | touchRes=9480(eff=163,ineff=9317) resetRes=0(ineff=0,eff=0) | bc++=9317 bc--=163 inv=1773
[DSB @ 200000 calls] bc=12 isBypassOn=false| real=197 virt=24905 notrack=174897 | touchRes=15878(eff=163,ineff=15715) resetRes=0(ineff=0,eff=0) | bc++=15715 bc--=163 inv=6923
[DSB @ 300000 calls] bc=12 isBypassOn=false| real=197 virt=37370 notrack=262432 | touchRes=20997(eff=163,ineff=20834) resetRes=0(ineff=0,eff=0) | bc++=20834 bc--=163 inv=13347
[DSB @ 400000 calls] bc=12 isBypassOn=false| real=197 virt=49840 notrack=349962 | touchRes=26116(eff=163,ineff=25953) resetRes=0(ineff=0,eff=0) | bc++=25953 bc--=163 inv=19797
[DSB @ 500000 calls] bc=12 isBypassOn=false| real=197 virt=62319 notrack=437483 | touchRes=31251(eff=163,ineff=31088) resetRes=0(ineff=0,eff=0) | bc++=31088 bc--=163 inv=26226
[DSB @ 600000 calls] bc=12 isBypassOn=false| real=197 virt=74847 notrack=524955 | touchRes=36266(eff=163,ineff=36103) resetRes=0(ineff=0,eff=0) | bc++=36103 bc--=163 inv=32871
[DSB @ 700000 calls] bc=12 isBypassOn=false| real=197 virt=87483 notrack=612319 | touchRes=41356(eff=163,ineff=41193) resetRes=0(ineff=0,eff=0) | bc++=41193 bc--=163 inv=39357
[DSB @ 800000 calls] bc=12 isBypassOn=false| real=197 virt=100136 notrack=699666 | touchRes=46482(eff=163,ineff=46319) resetRes=0(ineff=0,eff=0) | bc++=46319 bc--=163 inv=45988
[DSB @ 900000 calls] bc=12 isBypassOn=false| real=197 virt=112635 notrack=787167 | touchRes=51533(eff=163,ineff=51370) resetRes=0(ineff=0,eff=0) | bc++=51370 bc--=163 inv=52539
[DSB @ 1000000 calls] bc=12 isBypassOn=false| real=197 virt=125054 notrack=874748 | touchRes=56634(eff=163,ineff=56471) resetRes=0(ineff=0,eff=0) | bc++=56471 bc--=163 inv=58960
[DSB @ 1100000 calls] bc=12 isBypassOn=false| real=197 virt=137490 notrack=962312 | touchRes=61654(eff=163,ineff=61491) resetRes=0(ineff=0,eff=0) | bc++=61491 bc--=163 inv=65385
[DSB @ 1200000 calls] bc=12 isBypassOn=false| real=197 virt=149999 notrack=1049803 | touchRes=66799(eff=163,ineff=66636) resetRes=0(ineff=0,eff=0) | bc++=66636 bc--=163 inv=71855
[DSB @ 1300000 calls] bc=12 isBypassOn=false| real=197 virt=162396 notrack=1137406 | touchRes=71785(eff=163,ineff=71622) resetRes=0(ineff=0,eff=0) | bc++=71622 bc--=163 inv=78333
